Id,Category
100746,3
100747,1
100748,2
100749,1
100750,1
100751,2
100752,1
100753,1
100754,1
100755,2
100756,1
100757,0
100758,1
100759,1
100760,2
100761,2
100762,3
100763,4
100764,2
100765,3
100766,1
100767,1
100768,1
100769,2
100770,3
100771,3
100772,1
100773,1
100774,1
100775,0
100776,1
100777,2
100778,1
100779,2
100780,2
100781,1
100782,3
100783,0
100784,1
100785,2
100786,1
100787,2
100788,2
100789,1
100790,1
100791,2
100792,4
100793,2
100794,1
100795,1
100796,2
100797,1
100798,1
100799,2
100800,1
100801,1
100802,1
100803,1
100804,1
100805,3
100806,1
100807,1
100808,1
100809,3
100810,0
100811,2
100812,3
100813,2
100814,1
100815,1
100816,2
100817,1
100818,1
100819,1
100820,1
100821,2
100822,1
100823,3
100824,1
100825,2
100826,2
100827,1
100828,0
100829,1
100830,1
100831,4
100832,4
100833,4
100834,2
100835,2
100836,3
100837,2
100838,2
100839,2
100840,1
100841,3
100842,2
100843,1
100844,0
100845,3
100846,1
100847,1
100848,3
100849,3
100850,1
100851,2
100852,2
100853,1
100854,2
100855,1
100856,1
100857,1
100858,1
100859,1
100860,2
100861,2
100862,1
100863,2
100864,1
100865,0
100866,2
100867,1
100868,1
100869,1
100870,2
100871,1
100872,1
100873,1
100874,1
100875,1
100876,2
100877,3
100878,2
100879,1
100880,2
100881,1
100882,2
100883,1
100884,1
100885,1
100886,1
100887,1
100888,1
100889,3
100890,1
100891,2
100892,2
100893,1
100894,4
100895,2
100896,1
100897,2
100898,2
100899,3
100900,1
100901,1
100902,2
100903,1
100904,1
100905,1
100906,3
100907,1
100908,1
100909,1
100910,4
100911,1
100912,0
100913,1
100914,4
100915,4
100916,1
100917,2
100918,2
100919,1
100920,1
100921,2
100922,0
100923,3
100924,1
100925,2
100926,1
100927,3
100928,2
100929,4
100930,2
100931,3
100932,1
100933,1
100934,2
100935,1
100936,1
100937,4
100938,1
100939,3
100940,2
100941,1
100942,3
100943,4
100944,3
100945,1
100946,2
100947,2
100948,1
100949,3
100950,1
100951,1
100952,1
100953,1
100954,4
100955,1
100956,1
100957,0
100958,1
100959,2
100960,1
100961,1
100962,0
100963,1
100964,1
100965,1
100966,1
100967,1
100968,3
100969,1
100970,4
100971,2
100972,2
100973,1
100974,2
100975,4
100976,4
100977,2
100978,3
100979,1
100980,1
100981,2
100982,2
100983,2
100984,1
100985,2
100986,2
100987,2
100988,1
100989,1
100990,2
100991,1
100992,1
100993,1
100994,2
100995,1
100996,1
100997,1
100998,1
100999,1
101000,1
101001,1
101002,2
101003,1
101004,1
101005,1
101006,2
101007,4
101008,2
101009,1
101010,2
101011,1
101012,4
101013,1
101014,1
101015,1
101016,2
101017,4
101018,1
101019,2
101020,1
101021,4
101022,1
101023,1
101024,1
101025,1
101026,1
101027,1
101028,3
101029,2
101030,3
101031,2
101032,4
101033,1
101034,2
101035,1
101036,2
101037,1
101038,2
101039,1
101040,2
101041,1
101042,1
101043,1
101044,3
101045,1
101046,1
101047,2
101048,1
101049,2
101050,2
101051,1
101052,2
101053,1
101054,2
101055,1
101056,1
101057,2
101058,2
101059,1
101060,1
101061,2
101062,1
101063,1
101064,2
101065,1
101066,1
101067,1
101068,1
101069,2
101070,1
101071,3
101072,1
101073,1
101074,2
101075,1
101076,2
101077,1
101078,1
101079,2
101080,1
101081,1
101082,1
101083,1
101084,3
101085,2
101086,3
101087,1
101088,1
101089,1
101090,2
101091,1
101092,1
101093,1
101094,3
101095,2
101096,1
101097,3
101098,2
101099,3
101100,2
101101,4
101102,1
101103,1
101104,1
101105,2
101106,4
101107,2
101108,1
101109,1
101110,4
101111,1
101112,3
101113,1
101114,2
101115,0
101116,1
101117,2
101118,1
101119,1
101120,4
101121,4
101122,1
101123,1
101124,1
101125,1
101126,2
101127,1
101128,1
101129,1
101130,2
101131,1
101132,2
101133,3
101134,2
101135,1
101136,1
101137,2
101138,0
101139,2
101140,1
101141,1
101142,1
101143,2
101144,3
101145,1
101146,1
101147,1
101148,2
101149,2
101150,1
101151,4
101152,1
101153,2
101154,3
101155,4
101156,2
101157,1
101158,1
101159,3
101160,2
101161,2
101162,1
101163,0
101164,1
101165,1
101166,1
101167,1
101168,3
101169,3
101170,2
101171,2
101172,1
101173,1
101174,1
101175,4
101176,2
101177,1
101178,1
101179,1
101180,2
101181,2
101182,2
101183,3
101184,3
101185,3
101186,1
101187,1
101188,3
101189,2
101190,1
101191,1
101192,1
101193,1
101194,2
101195,1
101196,2
101197,1
101198,3
101199,2
101200,1
101201,3
101202,2
101203,3
101204,2
101205,2
101206,1
101207,3
101208,1
101209,2
101210,1
101211,2
101212,1
101213,1
101214,1
101215,2
101216,1
101217,1
101218,0
101219,1
101220,1
101221,1
101222,1
101223,1
101224,1
101225,1
101226,1
101227,1
101228,1
101229,3
101230,1
101231,1
101232,1
101233,1
101234,2
101235,1
101236,3
101237,2
101238,3
101239,3
101240,1
101241,2
101242,1
101243,1
101244,1
101245,1
101246,1
101247,1
101248,2
101249,2
101250,1
101251,1
101252,3
101253,1
101254,1
101255,1
101256,1
101257,3
101258,1
101259,1
101260,1
101261,1
101262,3
101263,1
101264,1
101265,1
101266,1
101267,2
101268,1
101269,0
101270,1
101271,3
101272,1
101273,1
101274,4
101275,1
101276,1
101277,2
101278,4
101279,1
101280,1
101281,1
101282,2
101283,2
101284,1
101285,1
101286,1
101287,1
101288,3
101289,3
101290,1
101291,1
101292,3
101293,2
101294,2
101295,2
101296,1
101297,1
101298,4
101299,1
101300,1
101301,1
101302,1
101303,3
101304,1
101305,2
101306,1
101307,1
101308,1
101309,3
101310,1
101311,2
101312,1
101313,1
101314,1
101315,1
101316,3
101317,1
101318,1
101319,1
101320,2
101321,1
101322,2
101323,1
101324,4
101325,2
101326,2
101327,1
101328,1
101329,0
101330,1
101331,1
101332,1
101333,3
101334,1
101335,3
101336,2
101337,1
101338,2
101339,1
101340,1
101341,3
101342,1
101343,1
101344,4
101345,1
101346,1
101347,1
101348,1
101349,2
101350,1
101351,1
101352,1
101353,1
101354,1
101355,2
101356,1
101357,3
101358,1
101359,1
101360,1
101361,3
101362,1
101363,1
101364,1
101365,3
101366,1
101367,2
101368,3
101369,2
101370,2
101371,4
101372,1
101373,1
101374,1
101375,1
101376,2
101377,1
101378,2
101379,1
101380,1
101381,1
101382,1
101383,1
101384,3
101385,1
101386,2
101387,1
101388,1
101389,4
101390,1
101391,1
101392,1
101393,3
101394,3
101395,1
101396,1
101397,1
101398,2
101399,4
101400,1
101401,1
101402,2
101403,3
101404,1
101405,1
101406,1
101407,1
101408,1
101409,0
101410,1
101411,2
101412,2
101413,1
101414,1
101415,3
101416,1
101417,3
101418,1
101419,1
101420,3
101421,1
101422,1
101423,1
101424,1
101425,2
101426,1
101427,1
101428,1
101429,4
101430,3
101431,1
101432,1
101433,3
101434,1
101435,1
101436,1
101437,1
101438,1
101439,3
101440,2
101441,1
101442,1
101443,1
101444,1
101445,1
101446,1
101447,2
101448,1
101449,1
101450,1
101451,1
101452,1
101453,1
101454,1
101455,1
101456,2
101457,1
101458,2
101459,1
101460,4
101461,1
101462,4
101463,1
101464,1
101465,1
101466,1
101467,1
101468,1
101469,1
101470,1
101471,1
101472,2
101473,3
101474,1
101475,1
101476,2
101477,1
101478,1
101479,1
101480,2
101481,2
101482,1
101483,2
101484,1
101485,2
101486,3
101487,1
101488,2
101489,3
101490,1
101491,2
101492,1
101493,2
101494,1
101495,3
101496,2
101497,2
101498,1
101499,1
101500,2
101501,3
101502,1
101503,1
101504,2
101505,1
101506,2
101507,1
101508,1
101509,1
101510,1
101511,2
101512,0
101513,3
101514,4
101515,1
101516,1
101517,2
101518,1
101519,3
101520,1
101521,3
101522,2
101523,2
101524,1
101525,2
101526,2
101527,2
101528,2
101529,2
101530,2
101531,1
101532,1
101533,1
101534,2
101535,1
101536,1
101537,1
101538,4
101539,3
101540,1
101541,1
101542,1
101543,2
101544,1
101545,1
101546,2
101547,1
101548,2
101549,2
101550,1
101551,1
101552,2
101553,1
101554,1
101555,2
101556,1
101557,1
101558,1
101559,3
101560,2
101561,2
101562,2
101563,2
101564,1
101565,3
101566,4
101567,2
101568,1
101569,2
101570,1
101571,4
101572,2
101573,2
101574,2
101575,2
101576,1
101577,2
101578,4
101579,1
101580,1
101581,2
101582,0
101583,1
101584,1
101585,1
101586,1
101587,1
101588,2
101589,1
101590,2
101591,2
101592,2
101593,0
101594,3
101595,1
101596,1
101597,1
101598,1
101599,2
101600,1
101601,2
101602,1
101603,1
101604,2
101605,4
101606,1
101607,4
101608,4
101609,1
101610,1
101611,1
101612,1
101613,4
101614,1
101615,1
101616,2
101617,1
101618,2
101619,0
101620,1
101621,1
101622,2
101623,3
101624,1
101625,1
101626,2
101627,0
101628,3
101629,1
101630,2
101631,1
101632,1
101633,0
101634,3
101635,2
101636,1
101637,1
101638,4
101639,1
101640,4
101641,1
101642,1
101643,1
101644,2
101645,2
101646,1
101647,2
101648,2
101649,2
101650,4
101651,2
101652,1
101653,2
101654,3
101655,1
101656,3
101657,2
101658,1
101659,3
101660,2
101661,1
101662,1
101663,2
101664,1
101665,1
101666,2
101667,2
101668,1
101669,1
101670,4
101671,2
101672,1
101673,1
101674,2
101675,1
101676,2
101677,1
101678,3
101679,1
101680,1
101681,1
101682,1
101683,2
101684,0
101685,2
101686,2
101687,1
101688,2
101689,2
101690,3
101691,1
101692,1
101693,2
101694,1
101695,1
101696,2
101697,1
101698,1
101699,2
101700,1
101701,1
101702,1
101703,1
101704,3
101705,1
101706,1
101707,1
101708,2
101709,1
101710,2
101711,1
101712,1
101713,1
101714,1
101715,1
101716,3
101717,1
101718,3
101719,0
101720,4
101721,1
101722,1
101723,1
101724,1
101725,1
101726,3
101727,1
101728,3
101729,1
101730,1
101731,1
101732,1
101733,1
101734,1
101735,1
101736,1
101737,1
101738,1
101739,1
101740,1
101741,3
101742,1
101743,1
101744,2
101745,1
101746,2
101747,2
101748,3
101749,1
101750,1
101751,1
101752,1
101753,2
101754,2
101755,2
101756,1
101757,1
101758,2
101759,1
101760,2
101761,1
101762,1
101763,1
101764,2
101765,2
101766,4
101767,2
101768,3
101769,2
101770,3
101771,1
101772,1
101773,2
101774,3
101775,1
101776,1
101777,4
101778,4
101779,1
101780,1
101781,1
101782,1
101783,1
101784,2
101785,1
101786,1
101787,1
101788,3
101789,2
101790,1
101791,1
101792,1
101793,1
101794,1
101795,2
101796,1
101797,2
101798,1
101799,2
101800,1
101801,1
101802,3
101803,1
101804,2
101805,1
101806,1
101807,1
101808,2
101809,2
101810,1
101811,2
101812,1
101813,2
101814,4
101815,2
101816,1
101817,1
101818,3
101819,2
101820,2
101821,3
101822,1
101823,2
101824,2
101825,2
101826,3
101827,1
101828,1
101829,4
101830,1
101831,3
101832,2
101833,3
101834,1
101835,1
101836,3
101837,4
101838,1
101839,1
101840,1
101841,1
101842,1
101843,2
101844,1
101845,1
101846,1
101847,3
101848,1
101849,1
101850,1
101851,2
101852,1
101853,1
101854,2
101855,1
101856,1
101857,1
101858,2
101859,1
101860,1
101861,4
101862,3
101863,1
101864,1
101865,2
101866,2
101867,2
101868,0
101869,2
101870,2
101871,2
101872,1
101873,3
101874,1
101875,2
101876,1
101877,1
101878,1
101879,3
101880,3
101881,2
101882,1
101883,4
101884,2
101885,2
101886,1
101887,1
101888,1
101889,1
101890,2
101891,1
101892,2
101893,1
101894,2
101895,1
101896,1
101897,1
101898,1
101899,1
101900,2
101901,3
101902,1
101903,1
101904,1
101905,1
101906,2
101907,1
101908,1
101909,1
101910,3
101911,2
101912,2
101913,1
101914,4
101915,2
101916,1
101917,1
101918,2
101919,1
101920,2
101921,1
101922,2
101923,1
101924,1
101925,3
101926,3
101927,1
101928,1
101929,2
101930,4
101931,1
101932,2
101933,2
101934,1
101935,4
101936,1
101937,2
101938,1
101939,1
101940,1
101941,1
101942,1
101943,4
101944,1
101945,2
101946,1
101947,1
101948,3
101949,1
101950,1
101951,1
101952,1
101953,2
101954,4
101955,3
101956,2
101957,2
101958,1
101959,1
101960,1
101961,2
101962,3
101963,1
101964,2
101965,2
101966,1
101967,3
101968,2
101969,1
101970,3
101971,4
101972,1
101973,2
101974,1
101975,2
101976,3
101977,3
101978,0
101979,1
101980,2
101981,1
101982,1
101983,2
101984,1
101985,1
101986,2
101987,4
101988,1
101989,1
101990,3
101991,1
101992,1
101993,1
101994,2
101995,1
101996,0
101997,0
101998,1
101999,3
102000,1
102001,1
102002,1
102003,4
102004,1
102005,2
102006,3
102007,3
102008,1
102009,2
102010,3
102011,2
102012,2
102013,4
102014,2
102015,3
102016,1
102017,1
102018,4
102019,4
102020,4
102021,1
102022,3
102023,0
102024,1
102025,1
102026,1
102027,1
102028,1
102029,1
102030,1
102031,2
102032,2
102033,2
102034,2
102035,1
102036,2
102037,1
102038,1
102039,2
102040,1
102041,1
102042,2
102043,3
102044,3
102045,1
102046,3
102047,1
102048,1
102049,2
102050,1
102051,1
102052,2
102053,2
102054,4
102055,4
102056,2
102057,2
102058,2
102059,1
102060,1
102061,1
102062,1
102063,2
102064,1
102065,1
102066,1
102067,4
102068,1
102069,1
102070,1
102071,1
102072,2
102073,1
102074,1
102075,3
102076,1
102077,1
102078,1
102079,2
102080,2
102081,1
102082,2
102083,2
102084,2
102085,1
102086,1
102087,2
102088,1
102089,4
102090,3
102091,1
102092,1
102093,2
102094,1
102095,1
102096,3
102097,1
102098,1
102099,1
102100,2
102101,3
102102,1
102103,1
102104,2
102105,4
102106,1
102107,1
102108,1
102109,4
102110,1
102111,3
102112,2
102113,2
102114,1
102115,2
102116,2
102117,0
102118,2
102119,1
102120,1
102121,1
102122,2
102123,3
102124,3
102125,1
102126,1
102127,1
102128,1
102129,1
102130,1
102131,1
102132,1
102133,2
102134,2
102135,1
102136,1
102137,0
102138,2
102139,2
102140,2
102141,1
102142,3
102143,1
102144,1
102145,2
102146,2
102147,2
102148,1
102149,1
102150,1
102151,1
102152,0
102153,1
102154,1
102155,1
102156,1
102157,2
102158,1
102159,1
102160,1
102161,2
102162,1
102163,2
102164,1
102165,0
102166,1
102167,2
102168,1
102169,1
102170,4
102171,1
102172,1
102173,2
102174,1
102175,1
102176,2
102177,1
102178,0
102179,0
102180,2
102181,4
102182,1
102183,1
102184,1
102185,1
102186,3
102187,1
102188,3
102189,1
102190,1
102191,2
102192,1
102193,1
102194,1
102195,1
102196,1
102197,2
102198,1
102199,0
102200,4
102201,3
102202,2
102203,1
102204,1
102205,1
102206,2
102207,3
102208,2
102209,3
102210,1
102211,1
102212,1
102213,1
102214,1
102215,1
102216,1
102217,2
102218,1
102219,2
102220,2
102221,4
102222,1
102223,3
102224,1
102225,1
102226,1
102227,1
102228,1
102229,1
102230,1
102231,1
102232,1
102233,1
102234,2
102235,2
102236,3
102237,1
102238,1
102239,1
102240,0
102241,0
102242,1
102243,2
102244,1
102245,2
102246,1
102247,2
102248,1
102249,1
102250,3
102251,2
102252,1
102253,3
102254,2
102255,2
102256,1
102257,1
102258,0
102259,1
102260,1
102261,1
102262,1
102263,1
102264,1
102265,1
102266,1
102267,1
102268,1
102269,3
102270,4
102271,1
102272,2
102273,1
102274,1
102275,1
102276,1
102277,1
102278,3
102279,1
102280,2
102281,2
102282,2
102283,2
102284,1
102285,2
102286,1
102287,3
102288,2
102289,1
102290,1
102291,1
102292,1
102293,1
102294,3
102295,3
102296,4
102297,1
102298,1
102299,1
102300,3
102301,1
102302,1
102303,1
102304,1
102305,2
102306,1
102307,1
102308,2
102309,1
102310,1
102311,3
102312,3
102313,1
102314,2
102315,2
102316,2
102317,1
102318,1
102319,3
102320,1
102321,1
102322,2
102323,1
102324,1
102325,1
102326,1
102327,1
102328,1
102329,2
102330,1
102331,1
102332,1
102333,1
102334,1
102335,1
102336,2
102337,1
102338,3
102339,1
102340,1
102341,1
102342,1
102343,1
102344,1
102345,1
102346,1
102347,4
102348,2
102349,2
102350,3
102351,1
102352,0
102353,1
102354,1
102355,1
102356,3
102357,1
102358,1
102359,2
102360,1
102361,3
102362,1
102363,2
102364,3
102365,2
102366,2
102367,3
102368,0
102369,1
102370,2
102371,1
102372,1
102373,1
102374,2
102375,3
102376,2
102377,1
102378,1
102379,1
102380,2
102381,1
102382,2
102383,2
102384,1
102385,1
102386,1
102387,2
102388,2
102389,2
102390,2
102391,4
102392,2
102393,1
102394,2
102395,3
102396,1
102397,3
102398,3
102399,1
102400,1
102401,1
102402,2
102403,2
102404,1
102405,1
102406,1
102407,2
102408,2
102409,1
102410,1
102411,4
102412,1
102413,4
102414,2
102415,2
102416,1
102417,4
102418,1
102419,0
102420,2
102421,2
102422,2
102423,1
102424,2
102425,2
102426,1
102427,1
102428,1
102429,2
102430,2
102431,1
102432,1
102433,2
102434,1
102435,1
102436,2
102437,3
102438,1
102439,1
102440,1
102441,2
102442,4
102443,1
102444,1
102445,1
102446,1
102447,2
102448,1
102449,2
102450,1
102451,1
102452,0
102453,1
102454,1
102455,1
102456,2
102457,2
102458,2
102459,1
102460,1
102461,3
102462,1
102463,1
102464,1
102465,1
102466,2
102467,1
102468,1
102469,0
102470,1
102471,2
102472,1
102473,2
102474,2
102475,2
102476,1
102477,2
102478,2
102479,2
102480,3
102481,1
102482,1
102483,2
102484,3
102485,1
102486,3
102487,2
102488,1
102489,1
102490,3
102491,2
102492,2
102493,2
102494,2
102495,1
102496,3
102497,1
102498,2
102499,2
102500,1
102501,1
102502,1
102503,2
102504,2
102505,4
102506,4
102507,2
102508,1
102509,2
102510,2
102511,1
102512,1
102513,1
102514,3
102515,2
102516,4
102517,2
102518,1
102519,1
102520,1
102521,1
102522,1
102523,2
102524,3
102525,1
102526,2
102527,4
102528,1
102529,1
102530,1
102531,2
102532,4
102533,2
102534,3
102535,3
102536,1
102537,1
102538,2
102539,1
102540,1
102541,1
102542,1
102543,2
102544,2
102545,0
102546,2
102547,1
102548,1
102549,1
102550,1
102551,3
102552,2
102553,1
102554,1
102555,2
102556,1
102557,3
102558,2
102559,1
102560,1
102561,1
102562,1
102563,1
102564,4
102565,1
102566,2
102567,1
102568,1
102569,1
102570,2
102571,2
102572,3
102573,1
102574,1
102575,1
102576,0
102577,2
102578,1
102579,1
102580,1
102581,3
102582,4
102583,2
102584,3
102585,1
102586,1
102587,1
102588,0
102589,4
102590,1
102591,3
102592,1
102593,1
102594,1
102595,1
102596,2
102597,2
102598,1
102599,3
102600,1
102601,4
102602,1
102603,1
102604,1
102605,2
102606,1
102607,1
102608,1
102609,2
102610,1
102611,2
102612,1
102613,1
102614,1
102615,2
102616,2
102617,1
102618,0
102619,4
102620,1
102621,2
102622,3
102623,1
102624,1
102625,2
102626,2
102627,1
102628,4
102629,2
102630,2
102631,1
102632,1
102633,2
102634,0
102635,3
102636,1
102637,2
102638,2
102639,1
102640,1
102641,4
102642,2
102643,4
102644,2
102645,2
102646,1
102647,1
102648,1
102649,1
102650,1
102651,1
102652,2
102653,1
102654,1
102655,1
102656,1
102657,1
102658,1
102659,2
102660,3
102661,1
102662,2
102663,1
102664,2
102665,2
102666,1
102667,2
102668,1
102669,1
102670,4
102671,3
102672,1
102673,2
102674,1
102675,1
102676,1
102677,0
102678,2
102679,3
102680,2
102681,1
102682,2
102683,3
102684,2
102685,2
102686,1
102687,1
102688,1
102689,2
102690,1
102691,1
102692,1
102693,2
102694,0
102695,3
102696,1
102697,1
102698,2
102699,1
102700,1
102701,0
102702,1
102703,3
102704,2
102705,2
102706,1
102707,2
102708,3
102709,1
102710,4
102711,3
102712,3
102713,2
102714,1
102715,0
102716,2
102717,4
102718,1
102719,3
102720,2
102721,1
102722,2
102723,2
102724,1
102725,1
102726,4
102727,1
102728,1
102729,2
102730,1
102731,1
102732,1
102733,1
102734,1
102735,3
102736,2
102737,1
102738,2
102739,1
102740,1
102741,1
102742,1
102743,2
102744,1
102745,1
102746,4
102747,3
102748,3
102749,1
102750,3
102751,1
102752,1
102753,1
102754,2
102755,1
102756,1
102757,1
102758,2
102759,1
102760,1
102761,1
102762,1
102763,2
102764,1
102765,1
102766,1
102767,1
102768,1
102769,1
102770,2
102771,1
102772,0
102773,4
102774,1
102775,1
102776,1
102777,2
102778,1
102779,3
102780,3
102781,2
102782,1
102783,1
102784,1
102785,3
102786,2
102787,2
102788,1
102789,1
102790,1
102791,1
102792,3
102793,3
102794,2
102795,2
102796,1
102797,4
102798,1
102799,2
102800,1
102801,1
102802,1
102803,2
102804,1
102805,3
102806,1
102807,1
102808,2
102809,1
102810,1
102811,1
102812,2
102813,4
102814,2
102815,1
102816,1
102817,2
102818,1
102819,1
102820,1
102821,1
102822,2
102823,3
102824,1
102825,2
102826,2
102827,1
102828,1
102829,1
102830,1
102831,2
102832,1
102833,2
102834,1
102835,1
102836,1
102837,4
102838,1
102839,1
102840,2
102841,2
102842,1
102843,1
102844,1
102845,0
102846,4
102847,2
102848,1
102849,2
102850,1
102851,1
102852,1
102853,2
102854,3
102855,1
102856,1
102857,1
102858,2
102859,0
102860,2
102861,3
102862,1
102863,1
102864,1
102865,1
102866,1
102867,2
102868,2
102869,2
102870,2
102871,2
102872,2
102873,2
102874,2
102875,2
102876,2
102877,1
102878,1
102879,1
102880,1
102881,3
102882,1
102883,1
102884,1
102885,1
102886,2
102887,1
102888,1
102889,3
102890,1
102891,1
102892,3
102893,1
102894,3
102895,1
102896,1
102897,2
102898,3
102899,1
102900,2
102901,3
102902,2
102903,3
102904,0
102905,2
102906,2
102907,3
102908,1
102909,1
102910,2
102911,1
102912,2
102913,2
102914,3
102915,1
102916,1
102917,0
102918,1
102919,1
102920,1
102921,1
102922,1
102923,1
102924,1
102925,1
102926,1
102927,3
102928,3
102929,1
102930,2
102931,2
102932,1
102933,3
102934,1
102935,1
102936,3
102937,1
102938,3
102939,1
102940,2
102941,4
102942,1
102943,1
102944,1
102945,2
102946,2
102947,0
102948,2
102949,3
102950,1
102951,2
102952,1
102953,4
102954,1
102955,1
102956,4
102957,1
102958,1
102959,2
102960,1
102961,2
102962,2
102963,3
102964,1
102965,1
102966,0
102967,2
102968,4
102969,4
102970,2
102971,4
102972,4
102973,2
102974,1
102975,1
102976,2
102977,1
102978,1
102979,2
102980,3
102981,0
102982,2
102983,1
102984,1
102985,2
102986,1
102987,1
102988,1
102989,1
102990,1
102991,1
102992,2
102993,1
102994,1
102995,1
102996,1
102997,1
102998,2
102999,2
103000,1
103001,1
103002,1
103003,2
103004,1
103005,1
103006,1
103007,2
103008,3
103009,4
103010,1
103011,1
103012,0
103013,3
103014,3
103015,2
103016,1
103017,1
103018,2
103019,1
103020,3
103021,1
103022,1
103023,2
103024,1
103025,2
103026,2
103027,2
103028,1
103029,1
103030,2
103031,1
103032,1
103033,1
103034,1
103035,3
103036,2
103037,1
103038,2
103039,1
103040,3
103041,1
103042,4
103043,1
103044,2
103045,3
103046,1
103047,1
103048,3
103049,1
103050,1
103051,3
103052,1
103053,1
103054,1
103055,1
103056,2
103057,2
103058,4
103059,1
103060,1
103061,2
103062,1
103063,1
103064,2
103065,2
103066,1
103067,1
103068,3
103069,1
103070,1
103071,3
103072,2
103073,2
103074,1
103075,1
103076,1
103077,1
103078,2
103079,1
103080,1
103081,2
103082,2
103083,1
103084,1
103085,3
103086,1
103087,2
103088,1
103089,1
103090,1
103091,3
103092,3
103093,3
103094,1
103095,0
103096,4
103097,2
103098,1
103099,1
103100,1
103101,1
103102,1
103103,1
103104,3
103105,1
103106,1
103107,1
103108,1
103109,2
103110,2
103111,2
103112,1
103113,0
103114,1
103115,1
103116,2
103117,2
103118,1
103119,1
103120,2
103121,1
103122,1
103123,1
103124,2
103125,3
103126,2
103127,1
103128,2
103129,1
103130,1
103131,3
103132,1
103133,1
103134,2
103135,1
103136,1
103137,2
103138,2
103139,1
103140,1
103141,1
103142,1
103143,1
103144,2
103145,2
103146,2
103147,1
103148,2
103149,2
103150,1
103151,2
103152,0
103153,2
103154,1
103155,1
103156,1
103157,1
103158,2
103159,1
103160,2
103161,1
103162,1
103163,1
103164,2
103165,3
103166,1
103167,2
103168,1
103169,1
103170,1
103171,1
103172,2
103173,1
103174,1
103175,2
103176,1
103177,4
103178,2
103179,3
103180,3
103181,3
103182,1
103183,1
103184,2
103185,2
103186,1
103187,1
103188,1
103189,2
103190,1
103191,2
103192,1
103193,2
103194,1
103195,1
103196,3
103197,2
103198,1
103199,2
103200,2
103201,1
103202,1
103203,3
103204,2
103205,1
103206,1
103207,3
103208,3
103209,1
103210,1
103211,1
103212,1
103213,1
103214,1
103215,1
103216,2
103217,1
103218,3
103219,1
103220,1
103221,1
103222,3
103223,1
103224,1
103225,1
103226,2
103227,2
103228,2
103229,1
103230,1
103231,1
103232,1
103233,1
103234,3
103235,2
103236,1
103237,4
103238,1
103239,1
103240,1
103241,1
103242,4
103243,1
103244,3
103245,3
103246,1
103247,1
103248,1
103249,1
103250,1
103251,1
103252,1
103253,1
103254,1
103255,2
103256,1
103257,3
103258,2
103259,2
103260,2
103261,1
103262,1
103263,3
103264,1
103265,1
103266,1
103267,1
103268,1
103269,3
103270,1
103271,3
103272,0
103273,1
103274,2
103275,1
103276,1
103277,1
103278,1
103279,1
103280,2
103281,1
103282,0
103283,1
103284,4
103285,3
103286,1
103287,2
103288,1
103289,3
103290,1
103291,1
103292,2
103293,2
103294,1
103295,1
103296,2
103297,3
103298,3
103299,1
103300,1
103301,0
103302,0
103303,1
103304,1
103305,1
103306,2
103307,1
103308,1
103309,1
103310,1
103311,3
103312,1
103313,2
103314,2
103315,4
103316,1
103317,2
103318,1
103319,2
103320,1
103321,1
103322,1
103323,1
103324,1
103325,1
103326,0
103327,1
103328,1
103329,3
103330,1
103331,0
103332,2
103333,2
103334,1
103335,2
103336,1
103337,1
103338,1
103339,1
103340,1
103341,1
103342,1
103343,2
103344,2
103345,1
103346,1
103347,2
103348,2
103349,1
103350,1
103351,1
103352,3
103353,2
103354,1
103355,2
103356,1
103357,3
103358,1
103359,3
103360,1
103361,2
103362,3
103363,1
103364,2
103365,2
103366,1
103367,1
103368,1
103369,3
103370,2
103371,4
103372,1
103373,1
103374,1
103375,3
103376,1
103377,1
103378,1
103379,1
103380,1
103381,2
103382,1
103383,2
103384,2
103385,2
103386,2
103387,1
103388,2
103389,2
103390,1
103391,1
103392,1
103393,1
103394,2
103395,4
103396,1
103397,1
103398,2
103399,1
103400,1
103401,1
103402,1
103403,1
103404,1
103405,2
103406,1
103407,1
103408,1
103409,1
103410,1
103411,2
103412,4
103413,1
103414,1
103415,1
103416,1
103417,1
103418,2
103419,1
103420,1
103421,3
103422,1
103423,1
103424,1
103425,3
103426,1
103427,1
103428,2
103429,2
103430,3
103431,1
103432,2
103433,1
103434,1
103435,2
103436,1
103437,1
103438,2
103439,1
103440,3
103441,1
103442,2
103443,3
103444,1
103445,3
103446,4
103447,1
103448,2
103449,2
103450,2
103451,2
103452,2
103453,1
103454,1
103455,2
103456,3
103457,1
103458,4
103459,2
103460,0
103461,1
103462,1
103463,1
103464,1
103465,1
103466,1
103467,4
103468,3
103469,1
103470,1
103471,1
103472,1
103473,2
103474,1
103475,1
103476,1
103477,1
103478,1
103479,1
103480,1
103481,1
103482,1
103483,3
103484,1
103485,1
103486,1
103487,1
103488,1
103489,3
103490,2
103491,1
103492,2
103493,2
103494,2
103495,2
103496,2
103497,1
103498,3
103499,1
103500,1
103501,2
103502,1
103503,2
103504,3
103505,1
103506,1
103507,1
103508,1
103509,1
103510,0
103511,2
103512,2
103513,1
103514,2
103515,1
103516,4
103517,1
103518,3
103519,1
103520,2
103521,1
103522,2
103523,3
103524,1
103525,2
103526,3
103527,1
103528,2
103529,1
103530,1
103531,2
103532,1
103533,4
103534,2
103535,3
103536,2
103537,1
103538,2
103539,1
103540,1
103541,2
103542,1
103543,2
